First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Jamaican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Jamaican UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Jordanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Kazakh,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Kenyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Latvian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Libyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Malaysian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Mauritian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Mexican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Moroccan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Moroccan Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Namibian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Nepalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Pakistani,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Polish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Portuguese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Romanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Salvadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Saudi Arabian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Saudi Arabian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Senegalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Sierra Leonean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,South Sudanese Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,St Lucian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Sudanese South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Syrian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Taiwanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Thai,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Trinidadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Tunisian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Turkish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Ugandan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Vietnamese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Yemeni,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Zimbabwean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Total,Total,Total,2
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Afghan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Albanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Albanian Greek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Albanian UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Albanian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Algerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Angolan Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Bangladeshi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Bangladeshi Burmese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Bangladeshi UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Beninese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Bolivian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Botswanan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Brazilian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Bulgarian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Burmese Bangladeshi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Burundian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Cameroonian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Cape Verdean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Central African Malian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Chadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Chadian Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Chinese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Citizen of Guinea-Bissau Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Colombian Venezuelan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Congolese (Drc),0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Dutch,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Ecuadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Emirati Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Eritrean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Eritrean Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Eritrean Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Estonian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Filipino,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Gambian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Ghanaian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Greek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Greek Iranian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Grenadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Guinean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Honduran,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Indian,2
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Indian Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Iranian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Iraqi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Iraqi Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Italian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Ivorian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Jamaican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Jamaican UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Jordanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Kazakh,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Kenyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Latvian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Libyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Malaysian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Mauritian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Mexican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Moroccan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Moroccan Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Namibian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Nepalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Pakistani,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Polish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Portuguese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Romanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Salvadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Saudi Arabian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Saudi Arabian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Senegalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Sierra Leonean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,South Sudanese Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,St Lucian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Sudanese South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Syrian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Taiwanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Thai,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Trinidadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Tunisian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Turkish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Ugandan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Vietnamese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Yemeni,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Zimbabwean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Domestic,Adult (18 or over),Total,Total,2
