First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ecuadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Eritrean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Eritrean Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ethiopian Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ethiopian Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Filipino,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,French,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Gambian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Georgian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ghanaian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ghanaian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Guinean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Guinean UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Guyanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Honduran,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Indian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Indian Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Indian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Iranian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Iranian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Iraqi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Italian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ivorian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Jamaican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Kazakh,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Kenyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Kyrgyz,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Lebanese Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Libyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Lithuanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Malawian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Malaysian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Malian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Mauritanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Mauritian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Montenegrin,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Moroccan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Namibian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Namibian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Nepalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Nigerien,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Pakistani,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Polish,1
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Polish Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Portuguese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Qatari Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Romanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Saudi Arabian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Senegalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Sierra Leonean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Slovak,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,South African,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,South Sudanese Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Spanish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,St Lucian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Sudanese South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Syrian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Tanzanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Thai,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Trinidadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Tunisian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Turkish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ugandan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Ukrainian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Uzbek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Venezuelan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Vietnamese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Yemeni,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Zimbabwean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Total,Total,Total,1
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Afghan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Afghan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Botswanan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Equatorial Guinean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Greek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Italian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Albanian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Algerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,American,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Angolan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Austrian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Bangladeshi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Bangladeshi UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Botswanan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Brazilian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Bulgarian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Burkinan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Burmese Bangladeshi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Cameroonian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Chadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Chinese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Colombian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Congolese Congo ,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Congolese Congo Rwandan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Congolese Drc ,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Congolese Drc Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Costa Rican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Czech,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,East Timorese Vincentian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Ecuadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Eritrean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Eritrean Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Ethiopian Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Ethiopian Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Filipino,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,French,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Gambian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,"Labour, Domestic & Criminal",Adult (18 or over),Total,Georgian,0
