First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Criminal,Total,Total,Somali,0
Local Authority,Local Authority,Criminal,Total,Total,Somali UK,0
Local Authority,Local Authority,Criminal,Total,Total,South African,1
Local Authority,Local Authority,Criminal,Total,Total,South African UK,2
Local Authority,Local Authority,Criminal,Total,Total,South Sudanese,1
Local Authority,Local Authority,Criminal,Total,Total,South Sudanese Sudanese,0
Local Authority,Local Authority,Criminal,Total,Total,Spanish,1
Local Authority,Local Authority,Criminal,Total,Total,Sri Lankan,0
Local Authority,Local Authority,Criminal,Total,Total,Sudanese,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian Unknown,1
Local Authority,Local Authority,Criminal,Total,Total,Tanzanian,0
Local Authority,Local Authority,Criminal,Total,Total,Trinidadian,0
Local Authority,Local Authority,Criminal,Total,Total,Turkish,1
Local Authority,Local Authority,Criminal,Total,Total,Turkish UK,0
Local Authority,Local Authority,Criminal,Total,Total,Ugandan,1
Local Authority,Local Authority,Criminal,Total,Total,Ugandan UK,1
Local Authority,Local Authority,Criminal,Total,Total,UK,429
Local Authority,Local Authority,Criminal,Total,Total,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Total,Total,Ukrainian,0
Local Authority,Local Authority,Criminal,Total,Total,Ukrainian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Unknown,1
Local Authority,Local Authority,Criminal,Total,Total,Unknown UK,1
Local Authority,Local Authority,Criminal,Total,Total,Vietnamese,1
Local Authority,Local Authority,Criminal,Total,Total,Zimbabwean,0
Local Authority,Local Authority,Criminal,Total,Total,Total,551
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Albanian Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian French,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,American,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,American UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Australian Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Belarusian Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Belgian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Beninese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bermudian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Botswanan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Burundian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Cape Verdean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese (Congo),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese (Congo) Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese (Drc),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Czech UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Egyptian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Fijian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,French Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Gambian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Guinean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ivorian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Malawian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Malaysian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Mozambican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Norwegian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Palestinian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Salvadorean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Saudi Arabian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sierra Leonean,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South Sudanese Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Tanzanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Trinidadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ugandan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK,7
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ukrainian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Total,8
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian French,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,American,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,American UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Australian Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Belarusian Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Belgian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Beninese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bermudian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Botswanan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Burundian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cape Verdean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (Congo),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (Congo) Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (Drc),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Egyptian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Fijian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,French Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Gambian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Guinean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ivorian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Malawian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Malaysian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Mozambican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Norwegian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Palestinian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Salvadorean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Saudi Arabian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South Sudanese Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Tanzanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Trinidadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ugandan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK,3
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ukrainian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Total,3
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian French,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,American,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,American UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Australian Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Belarusian Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Belgian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Beninese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bermudian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Botswanan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bulgarian Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Burundian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Cape Verdean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (Congo),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (Congo) Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (Drc),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Czech UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Egyptian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Fijian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,French Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Gambian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Guinean,0
