First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Criminal,Total,Total,Portuguese Unknown,0
Local Authority,Local Authority,Criminal,Total,Total,Romanian,20
Local Authority,Local Authority,Criminal,Total,Total,Romanian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Russian,1
Local Authority,Local Authority,Criminal,Total,Total,Sierra Leonean,1
Local Authority,Local Authority,Criminal,Total,Total,Slovak,2
Local Authority,Local Authority,Criminal,Total,Total,Slovak UK,1
Local Authority,Local Authority,Criminal,Total,Total,Somali,1
Local Authority,Local Authority,Criminal,Total,Total,Somali UK,2
Local Authority,Local Authority,Criminal,Total,Total,Somali Unknown,1
Local Authority,Local Authority,Criminal,Total,Total,South African,1
Local Authority,Local Authority,Criminal,Total,Total,South African UK,2
Local Authority,Local Authority,Criminal,Total,Total,Spanish Senegalese,1
Local Authority,Local Authority,Criminal,Total,Total,Spanish UK,2
Local Authority,Local Authority,Criminal,Total,Total,Sudanese,0
Local Authority,Local Authority,Criminal,Total,Total,Sudanese UK,0
Local Authority,Local Authority,Criminal,Total,Total,Swedish,1
Local Authority,Local Authority,Criminal,Total,Total,Swedish Somali,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Tanzanian,1
Local Authority,Local Authority,Criminal,Total,Total,Tanzanian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Turkish,1
Local Authority,Local Authority,Criminal,Total,Total,Turkish UK,1
Local Authority,Local Authority,Criminal,Total,Total,UK,343
Local Authority,Local Authority,Criminal,Total,Total,UK Vietnamese,0
Local Authority,Local Authority,Criminal,Total,Total,Unknown,0
Local Authority,Local Authority,Criminal,Total,Total,Unknown UK,4
Local Authority,Local Authority,Criminal,Total,Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Total,Total,Vincentian,0
Local Authority,Local Authority,Criminal,Total,Total,Total,470
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Albanian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Andorran Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Argentine UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Austrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Botswanan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Brazilian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,British Virgin Islander UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Colombian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Colombian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese Congo UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese Drc ,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Congolese Drc UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Dominican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Dutch Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Filipino,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,German,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,German UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Greek,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Latvian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nepalese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerien,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Russian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovak UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish Senegalese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Swedish Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Tanzanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Tanzanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK,4
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vincentian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Total,8
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Andorran Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Argentine UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Austrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Botswanan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Brazilian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,British Virgin Islander UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Colombian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Colombian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese Congo UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese Drc ,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese Drc UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dominican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Filipino,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,German,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,German UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Greek,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Latvian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nepalese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerien,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Russian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovak UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish Senegalese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Swedish Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Tanzanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Tanzanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK,2
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vincentian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Total,3
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Andorran Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Argentine UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Austrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Botswanan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Brazilian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,British Virgin Islander UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Colombian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Colombian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese Congo UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese Drc ,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese Drc UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Dominican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Dutch Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Eritrean South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Filipino,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,German,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,German UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Greek,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Indian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iranian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Irish UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Latvian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nepalese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nigerien,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Russian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Slovak UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Somali UK,0
