First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Criminal,Total,Total,Filipino UK,0
Local Authority,Local Authority,Criminal,Total,Total,French,1
Local Authority,Local Authority,Criminal,Total,Total,French Nigerian,0
Local Authority,Local Authority,Criminal,Total,Total,French UK,1
Local Authority,Local Authority,Criminal,Total,Total,Gambian,0
Local Authority,Local Authority,Criminal,Total,Total,German Pakistani,0
Local Authority,Local Authority,Criminal,Total,Total,Ghanaian,1
Local Authority,Local Authority,Criminal,Total,Total,Ghanaian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Grenadian,0
Local Authority,Local Authority,Criminal,Total,Total,Guinean,0
Local Authority,Local Authority,Criminal,Total,Total,Guinean UK,1
Local Authority,Local Authority,Criminal,Total,Total,Hungarian,0
Local Authority,Local Authority,Criminal,Total,Total,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Total,Total,Indian,0
Local Authority,Local Authority,Criminal,Total,Total,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Total,Total,Indian Sri Lankan,0
Local Authority,Local Authority,Criminal,Total,Total,Iranian,2
Local Authority,Local Authority,Criminal,Total,Total,Iranian Romanian,0
Local Authority,Local Authority,Criminal,Total,Total,Iraqi,1
Local Authority,Local Authority,Criminal,Total,Total,Irish,2
Local Authority,Local Authority,Criminal,Total,Total,Irish UK,2
Local Authority,Local Authority,Criminal,Total,Total,Italian,5
Local Authority,Local Authority,Criminal,Total,Total,Italian Nigerian,0
Local Authority,Local Authority,Criminal,Total,Total,Italian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Ivorian,0
Local Authority,Local Authority,Criminal,Total,Total,Jamaican,2
Local Authority,Local Authority,Criminal,Total,Total,Jamaican UK,7
Local Authority,Local Authority,Criminal,Total,Total,Kuwaiti Saudi Arabian,1
Local Authority,Local Authority,Criminal,Total,Total,Kuwaiti UK,1
Local Authority,Local Authority,Criminal,Total,Total,Lao,0
Local Authority,Local Authority,Criminal,Total,Total,Latvian,2
Local Authority,Local Authority,Criminal,Total,Total,Liberian,0
Local Authority,Local Authority,Criminal,Total,Total,Libyan,0
Local Authority,Local Authority,Criminal,Total,Total,Lithuanian,1
Local Authority,Local Authority,Criminal,Total,Total,Mauritian,0
Local Authority,Local Authority,Criminal,Total,Total,Moldovan,1
Local Authority,Local Authority,Criminal,Total,Total,Montserratian Zimbabwean,1
Local Authority,Local Authority,Criminal,Total,Total,Moroccan,1
Local Authority,Local Authority,Criminal,Total,Total,Moroccan UK,1
Local Authority,Local Authority,Criminal,Total,Total,Nicaraguan UK,0
Local Authority,Local Authority,Criminal,Total,Total,Nigerian,2
Local Authority,Local Authority,Criminal,Total,Total,Nigerian UK,4
Local Authority,Local Authority,Criminal,Total,Total,Nigerien UK,1
Local Authority,Local Authority,Criminal,Total,Total,Pakistani,3
Local Authority,Local Authority,Criminal,Total,Total,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Total,Total,Pakistani UK,7
Local Authority,Local Authority,Criminal,Total,Total,Polish,3
Local Authority,Local Authority,Criminal,Total,Total,Polish UK,1
Local Authority,Local Authority,Criminal,Total,Total,Portuguese,5
Local Authority,Local Authority,Criminal,Total,Total,Portuguese UK,4
Local Authority,Local Authority,Criminal,Total,Total,Romanian,5
Local Authority,Local Authority,Criminal,Total,Total,Romanian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Romanian Unknown,0
Local Authority,Local Authority,Criminal,Total,Total,Russian UKrainian,1
Local Authority,Local Authority,Criminal,Total,Total,Sierra Leonean,1
Local Authority,Local Authority,Criminal,Total,Total,Slovak,2
Local Authority,Local Authority,Criminal,Total,Total,Slovenian UK,1
Local Authority,Local Authority,Criminal,Total,Total,Somali,1
Local Authority,Local Authority,Criminal,Total,Total,Somali UK,2
Local Authority,Local Authority,Criminal,Total,Total,South African,1
Local Authority,Local Authority,Criminal,Total,Total,South African UK,1
Local Authority,Local Authority,Criminal,Total,Total,South Sudanese,0
Local Authority,Local Authority,Criminal,Total,Total,Spanish,0
Local Authority,Local Authority,Criminal,Total,Total,Sudanese,0
Local Authority,Local Authority,Criminal,Total,Total,Sudanese South Sudanese,0
Local Authority,Local Authority,Criminal,Total,Total,Sudanese UK,1
Local Authority,Local Authority,Criminal,Total,Total,Syrian,2
Local Authority,Local Authority,Criminal,Total,Total,Thai,0
Local Authority,Local Authority,Criminal,Total,Total,Tunisian,0
Local Authority,Local Authority,Criminal,Total,Total,Ugandan,1
Local Authority,Local Authority,Criminal,Total,Total,Ugandan UK,2
Local Authority,Local Authority,Criminal,Total,Total,UK,415
Local Authority,Local Authority,Criminal,Total,Total,UK Zimbabwean,1
Local Authority,Local Authority,Criminal,Total,Total,Ukrainian,0
Local Authority,Local Authority,Criminal,Total,Total,Unknown,0
Local Authority,Local Authority,Criminal,Total,Total,Unknown UK,0
Local Authority,Local Authority,Criminal,Total,Total,Uzbek UK,1
Local Authority,Local Authority,Criminal,Total,Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Total,Total,Zimbabwean,0
Local Authority,Local Authority,Criminal,Total,Total,Total,543
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan Russian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Afghan Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Albanian,2
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Albanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Andorran UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Angolan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Armenian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Armenian Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Beninese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bermudian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Botswanan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,British Virgin Islander Citizen of the Dominican Republic,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Bulgarian Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Cameroonian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Chinese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Citizen of the Dominican Republic Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Czech UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Dutch UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Egyptian Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Eritrean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ethiopian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Fijian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Filipino,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Filipino UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,French,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,French Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,French UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,German Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Grenadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Guinean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Guinean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Kuwaiti Saudi Arabian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Kuwaiti UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lao,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Latvian,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Liberian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moldovan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Montserratian Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nicaraguan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerien UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Russian UKrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovenian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Thai,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Tunisian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ugandan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK,7
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Uzbek UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Total,12
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan Russian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Andorran UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Angolan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Armenian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Armenian Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Beninese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bermudian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Botswanan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,British Virgin Islander Citizen of the Dominican Republic,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cameroonian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Citizen of the Dominican Republic Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cypriot,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Egyptian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Egyptian Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ethiopian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Fijian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Filipino,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Filipino UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,French,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,French Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,French UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Gambian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,German Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Grenadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Guinean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Guinean UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Kuwaiti Saudi Arabian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Kuwaiti UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lao,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Liberian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moldovan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Montserratian Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nicaraguan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerien UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Russian UKrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovenian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese South Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Thai,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Tunisian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ugandan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Uzbek UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Total,2
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan Russian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian,2
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Andorran UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Angolan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Armenian,0
