First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
NGO and third sector,Barnardo's,Total,Total,Total,Lebanese,0
NGO and third sector,Barnardo's,Total,Total,Total,Libyan,0
NGO and third sector,Barnardo's,Total,Total,Total,Malawian,0
NGO and third sector,Barnardo's,Total,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Total,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Total,Total,Total,New Zealander UK,0
NGO and third sector,Barnardo's,Total,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Total,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Total,Total,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Total,Total,Total,Polish,0
NGO and third sector,Barnardo's,Total,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Total,Total,Total,Senegalese,0
NGO and third sector,Barnardo's,Total,Total,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Total,Total,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Total,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Total,Total,Total,Somali,0
NGO and third sector,Barnardo's,Total,Total,Total,South African,0
NGO and third sector,Barnardo's,Total,Total,Total,Sudanese,1
NGO and third sector,Barnardo's,Total,Total,Total,Swedish,0
NGO and third sector,Barnardo's,Total,Total,Total,Syrian,0
NGO and third sector,Barnardo's,Total,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Total,Total,Total,Tunisian,0
NGO and third sector,Barnardo's,Total,Total,Total,UK,7
NGO and third sector,Barnardo's,Total,Total,Total,Ukrainian,0
NGO and third sector,Barnardo's,Total,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Total,Total,Total,Yemeni,0
NGO and third sector,Barnardo's,Total,Total,Total,Total,8
NGO and third sector,Barnardo's,Criminal,Total,Total,Afghan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Albanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Algerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,American,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Central African,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chilean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Georgian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Grenadian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Honduran,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iraqi UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Jamaican UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Latvian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Lebanese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Libyan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Malawian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,New Zealander UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Senegalese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Total,Total,South African,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Swedish,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Syrian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,UK,4
NGO and third sector,Barnardo's,Criminal,Total,Total,Ukrainian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Yemeni,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Total,4
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Algerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,American,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Central African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chilean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Georgian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Grenadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Honduran,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iraqi UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Jamaican UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Latvian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Lebanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Libyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Malawian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Namibian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,New Zealander UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Senegalese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Slovak,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,South African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Swedish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Syrian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,UK,4
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ukrainian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Yemeni,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Total,4
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Algerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,American,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Central African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Chilean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Georgian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Grenadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Honduran,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Iraqi UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Jamaican UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Latvian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Lebanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Libyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Malawian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Namibian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,New Zealander UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Senegalese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Slovak,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,South African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Swedish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Syrian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,UK,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Ukrainian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Yemeni,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Female,Total,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Algerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,American,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Central African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chilean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Georgian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Grenadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Honduran,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iraqi UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Jamaican UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Latvian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Lebanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Libyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Malawian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Namibian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,New Zealander UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Senegalese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Slovak,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,South African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Swedish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Syrian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,UK,3
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ukrainian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Yemeni,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Total,3
NGO and third sector,Barnardo's,Labour,Total,Total,Afghan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Albanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Algerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,American,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bulgarian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Central African,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chilean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Labour,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Labour,Total,Total,Georgian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ghanaian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Grenadian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Honduran,0
NGO and third sector,Barnardo's,Labour,Total,Total,Indian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Indonesian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iraqi UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Jamaican,0
NGO and third sector,Barnardo's,Labour,Total,Total,Jamaican UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Kosovan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Latvian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Lebanese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Libyan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Malawian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Labour,Total,Total,New Zealander UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Labour,Total,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Polish,0
NGO and third sector,Barnardo's,Labour,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Senegalese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Labour,Total,Total,Somali,0
NGO and third sector,Barnardo's,Labour,Total,Total,South African,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sudanese,1
NGO and third sector,Barnardo's,Labour,Total,Total,Swedish,0
NGO and third sector,Barnardo's,Labour,Total,Total,Syrian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Tunisian,0
NGO and third sector,Barnardo's,Labour,Total,Total,UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ukrainian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Yemeni,0
NGO and third sector,Barnardo's,Labour,Total,Total,Total,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Albanian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Algerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,American,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Brazilian Nigerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Bulgarian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Central African,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Chilean,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Congolese (Congo) UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Egyptian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Georgian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Ghanaian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Grenadian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Honduran,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Indonesian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Iranian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Iraqi UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Jamaican,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Jamaican UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Kosovan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Latvian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Lebanese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Libyan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Malawian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Mauritian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Namibian,0
