First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
NGO and third sector,Barnardo's,Criminal,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Burmese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Criminal,Total,Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Total,Total,Dutch,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Italian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Moroccan,1
NGO and third sector,Barnardo's,Criminal,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Polish UK,1
NGO and third sector,Barnardo's,Criminal,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Total,Total,South African,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,UK,5
NGO and third sector,Barnardo's,Criminal,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Total,7
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Algerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,American,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,American Kenyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Angolan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Burmese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Dutch,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Italian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Moroccan,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Namibian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Polish UK,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Slovak,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,South African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,UK,5
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Total,7
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Algerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,American,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,American Kenyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Angolan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Beninese Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Burmese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Congolese (Congo),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Congolese (DRC),0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Dutch,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Indonesian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Italian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Jamaican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Kosovan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Moroccan,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Namibian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Polish UK,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Slovak,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,South African,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,UK,5
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Total,7
NGO and third sector,Barnardo's,Labour,Total,Total,Afghan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Albanian,1
NGO and third sector,Barnardo's,Labour,Total,Total,Algerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,American,0
NGO and third sector,Barnardo's,Labour,Total,Total,American Kenyan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Angolan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bulgarian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Burmese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Labour,Total,Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Labour,Total,Total,Dutch,0
NGO and third sector,Barnardo's,Labour,Total,Total,Egyptian,1
NGO and third sector,Barnardo's,Labour,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Labour,Total,Total,Indian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Indonesian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iranian,1
NGO and third sector,Barnardo's,Labour,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Italian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Jamaican,0
NGO and third sector,Barnardo's,Labour,Total,Total,Kosovan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Kuwaiti,0
NGO and third sector,Barnardo's,Labour,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Moroccan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Labour,Total,Total,Polish,0
NGO and third sector,Barnardo's,Labour,Total,Total,Polish UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Labour,Total,Total,Somali,0
NGO and third sector,Barnardo's,Labour,Total,Total,South African,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sudanese,2
NGO and third sector,Barnardo's,Labour,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Total,5
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Albanian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Algerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,American,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,American Kenyan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Angolan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Bulgarian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Burmese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Dutch,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Egyptian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Indonesian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Iranian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Italian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Jamaican,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Kosovan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Kuwaiti,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Mauritian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Moroccan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Namibian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Nigerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Pakistani,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Polish,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Polish UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Romanian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Slovak,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Somali,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,South African,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Sri Lankan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Sudanese,2
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Tanzanian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Vietnamese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Total,Total,5
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Afghan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Albanian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Algerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,American,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,American Kenyan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Angolan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Beninese Nigerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Brazilian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Bulgarian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Burmese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Chadian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Chinese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Congolese (Congo),0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Congolese (DRC),0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Dutch,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Egyptian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Eritrean,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Filipino,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Indian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Indonesian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Iranian,1
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Iraqi,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Italian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Jamaican,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Kosovan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Kuwaiti,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Mauritian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Moroccan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Namibian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Nigerian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Pakistani,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Polish,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Polish UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Romanian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Slovak,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Somali,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,South African,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Sri Lankan,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Sudanese,2
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Tanzanian,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,UK,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Vietnamese,0
NGO and third sector,Barnardo's,Labour,Child (17 or under),Male,Total,5
NGO and third sector,Barnardo's,Sexual,Total,Total,Afghan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Albanian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Algerian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,American,0
NGO and third sector,Barnardo's,Sexual,Total,Total,American Kenyan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Angolan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Bulgarian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Burmese,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Sexual,Total,Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Sexual,Total,Total,Dutch,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Indian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Indonesian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Italian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Jamaican,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Kosovan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Kuwaiti,1
NGO and third sector,Barnardo's,Sexual,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Moroccan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Namibian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Polish,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Polish UK,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Slovak,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Somali,0
NGO and third sector,Barnardo's,Sexual,Total,Total,South African,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Sudanese,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Sexual,Total,Total,UK,2
NGO and third sector,Barnardo's,Sexual,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Sexual,Total,Total,Total,3
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Albanian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Algerian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,American,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,American Kenyan,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Angolan,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Beninese Nigerian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Bulgarian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Burmese,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Congolese (Congo),0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Congolese (DRC),0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Dutch,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Egyptian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Indonesian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Iranian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Italian,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Jamaican,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Kosovan,0
NGO and third sector,Barnardo's,Sexual,Child (17 or under),Total,Kuwaiti,1
