First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Kenyan,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Kuwaiti Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Lithuanian,3
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Malaysian,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Malian,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Moroccan,2
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Nigerian,3
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Pakistani,7
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Pakistani South African,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Polish,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Portuguese,4
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Romanian,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Russian Tajik,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Rwandan,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Sierra Leonean Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Slovak,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Somali,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Spanish,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Sri Lankan,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,St Lucian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Sudanese,17
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Swazi,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Syrian,7
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Tajik,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Tanzanian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Thai,3
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Turkish,3
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Ugandan,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,UK,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Unknown,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Unknown Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Vietnamese,17
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Yemeni,2
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Zimbabwean,1
Government agency,Home Office - Immigration Enforcement IE,Total,Total,Total,Total,874
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Afghan Indian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Afghan Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Albanian,73
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Albanian Italian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Algerian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,American,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Angolan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Belgian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Bolivian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Botswanan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Brazilian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Bulgarian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Burmese Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Cameroonian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Canadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Central African,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Central African French,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Chadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Chadian Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Chinese,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Chinese Kazakh,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Colombian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Congolese (Congo),0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Congolese (DRC),0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Cuban,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Czech,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,East Timorese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Egyptian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Eritrean Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Filipino,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Gambian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Ghanaian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Greek,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Grenadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Guinean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Honduran,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Hungarian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Indian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Iranian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Iranian Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Iraqi,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Ivorian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Jamaican,5
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kazakh,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kenyan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kuwaiti Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Lithuanian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Malaysian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Malian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Moroccan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Nigerian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Pakistani South African,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Polish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Portuguese,2
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Romanian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Russian Tajik,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Rwandan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Sierra Leonean Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Slovak,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Somali,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Spanish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,St Lucian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Swazi,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Syrian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Tajik,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Tanzanian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Thai,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Ugandan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,UK,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Unknown,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Unknown Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Vietnamese,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Yemeni,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Zimbabwean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Total,Total,Total,90
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Afghan Indian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Afghan Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Albanian,65
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Albanian Italian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Algerian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,American,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Angolan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Belgian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Bolivian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Botswanan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Brazilian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Bulgarian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Burmese Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Cameroonian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Canadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Central African,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Central African French,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Chadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Chadian Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Chinese,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Chinese Kazakh,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Colombian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Congolese (Congo),0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Congolese (DRC),0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Cuban,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Czech,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,East Timorese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Egyptian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Eritrean Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Filipino,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Gambian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Ghanaian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Greek,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Grenadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Guinean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Honduran,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Hungarian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Indian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Iranian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Iranian Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Iraqi,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Ivorian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Jamaican,3
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kazakh,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kenyan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kuwaiti Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Malaysian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Malian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Moroccan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Nigerian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Pakistani South African,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Polish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Portuguese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Romanian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Russian Tajik,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Rwandan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Sierra Leonean Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Slovak,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Somali,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Spanish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,St Lucian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Swazi,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Syrian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Tajik,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Tanzanian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Thai,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Ugandan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,UK,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Unknown,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Unknown Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Vietnamese,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Yemeni,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Zimbabwean,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Total,Total,77
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Afghan Indian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Afghan Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Albanian,1
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Albanian Italian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Algerian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,American,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Angolan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Belgian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Bolivian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Botswanan,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Brazilian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Bulgarian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Burmese Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Cameroonian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Canadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Central African,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Central African French,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Chadian,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Chadian Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Criminal,Adult (18 or over),Female,Chinese,0
