First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Greek Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Grenadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Haitian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Indian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Iraqi Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Jamaican UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Kuwaiti Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Liberian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Lithuanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Moroccan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Nigerien UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Norwegian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Portuguese Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Spanish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,UK,4
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Vincentian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Total,Total,6
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Albanian Greek,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Angolan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Burundian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cameroonian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cayman Islander,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Cayman Islander UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chilean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Chinese Hong Konger,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (Congo) UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (DRC),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Congolese (DRC) UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Croatian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Dutch UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,French UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,German,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,German UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Greek Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Grenadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Haitian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Indian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Iraqi Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Jamaican UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Kuwaiti Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Liberian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Lithuanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Moroccan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Nigerien UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Norwegian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Portuguese Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Spanish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,UK,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Vincentian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Female,Total,2
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Afghan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Albanian Greek,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Algerian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Angolan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bangladeshi UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Bulgarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Burundian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Cameroonian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Cayman Islander,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Cayman Islander UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Central African UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chilean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chinese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Chinese Hong Konger,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (Congo) UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (DRC),0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Congolese (DRC) UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Croatian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Czech,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Dutch,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Dutch UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Eritrean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ethiopian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,French UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,German,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,German UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ghanaian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Greek Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Grenadian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Haitian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Hungarian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Hungarian Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Indian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Indian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iranian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iraqi,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Iraqi Syrian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Irish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Irish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Italian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ivorian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Jamaican,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Jamaican UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Kuwaiti,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Kuwaiti Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Latvian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Liberian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Libyan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Lithuanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Lithuanian Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Lithuanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Mauritian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Moroccan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Moroccan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nigerian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Nigerien UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Norwegian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Pakistani,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Pakistani UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Polish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Polish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Portuguese Zimbabwean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Romanian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Romanian UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Slovak,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Somali,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Somali UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,South African,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Spanish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Spanish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Sri Lankan,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Sudanese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Swedish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Turkish,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Turkish UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ugandan UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,UK,3
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Ukrainian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Unknown,1
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Unknown UK,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Vietnamese,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Vincentian,0
Local Authority,Local Authority,Criminal,Adult (18 or over),Male,Total,4
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Afghan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Afghan UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Albanian,4
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Albanian Greek,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Algerian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Algerian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Angolan UK,2
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Bangladeshi,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Bangladeshi UK,2
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Bulgarian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Burundian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Cameroonian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Cayman Islander,0
Local Authority,Local Authority,Criminal,Child (17 or under),Total,Cayman Islander UK,1
