First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
NGO and third sector,Barnardo's,Criminal,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Cameroonian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Czech,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Total,Total,French,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iranian Unknown,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Kenyan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Mexican,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Nepalese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Portuguese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Rwandan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Salvadorean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Somali UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,South Sudanese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Syrian,1
NGO and third sector,Barnardo's,Criminal,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Thai UK,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Trinidadian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Turkish,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Ugandan,0
NGO and third sector,Barnardo's,Criminal,Total,Total,UK,2
NGO and third sector,Barnardo's,Criminal,Total,Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Total,Total,Total,4
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Albanian Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Angolan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Bangladeshi UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Belarusian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Beninese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Cameroonian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Czech,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,French,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iranian Unknown,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Kenyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Mexican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Nepalese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Portuguese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Rwandan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Salvadorean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Somali UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,South Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Syrian,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Thai UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Trinidadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Turkish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Ugandan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,UK,2
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Total,Total,3
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Afghan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Albanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Albanian Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Angolan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Bangladeshi UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Belarusian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Beninese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Cameroonian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Chinese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Czech,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Filipino,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,French,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Indian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iranian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iranian Unknown,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Kenyan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Mexican,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Nepalese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Polish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Portuguese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Romanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Rwandan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Salvadorean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Somali,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Somali UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,South Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Syrian,1
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Thai UK,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Trinidadian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Turkish,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Ugandan,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,UK,2
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Child (17 or under),Male,Total,3
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Afghan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Albanian,1
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Albanian Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Angolan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Bangladeshi UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Belarusian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Beninese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Cameroonian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Chadian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Chinese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Czech,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Filipino,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,French,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Indian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Iranian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Iranian Unknown,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Kenyan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Mexican,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Nepalese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Polish,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Portuguese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Romanian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Rwandan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Salvadorean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Somali,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Somali UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,South Sudanese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Syrian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Thai UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Trinidadian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Turkish,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Ugandan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Total,Total,1
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Afghan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Albanian,1
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Albanian Bulgarian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Angolan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Bangladeshi,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Bangladeshi UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Belarusian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Beninese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Brazilian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Cameroonian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Chadian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Chinese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Czech,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Egyptian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Eritrean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Ethiopian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Filipino,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,French,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Ghanaian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Indian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Iranian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Iranian Unknown,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Iraqi,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Kenyan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Kuwaiti,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Mauritian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Mexican,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Nepalese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Nigerian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Pakistani,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Pakistani UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Polish,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Portuguese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Romanian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Rwandan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Salvadorean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Sierra Leonean,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Somali,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Somali UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,South Sudanese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Sri Lankan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Sudanese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Syrian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Tanzanian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Thai UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Trinidadian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Tunisian,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Turkish,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Ugandan,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,UK,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Vietnamese,0
NGO and third sector,Barnardo's,Criminal,Not specified or unknown,Male,Total,1
NGO and third sector,Barnardo's,Labour,Total,Total,Afghan,1
NGO and third sector,Barnardo's,Labour,Total,Total,Albanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Albanian Bulgarian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Angolan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bangladeshi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Bangladeshi UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Belarusian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Beninese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Brazilian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Cameroonian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chadian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Chinese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Citizen of Bosnia and Herzegovina,0
NGO and third sector,Barnardo's,Labour,Total,Total,Czech,0
NGO and third sector,Barnardo's,Labour,Total,Total,Egyptian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Eritrean,1
NGO and third sector,Barnardo's,Labour,Total,Total,Ethiopian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Filipino,0
NGO and third sector,Barnardo's,Labour,Total,Total,French,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ghanaian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Indian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iranian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iranian Unknown,0
NGO and third sector,Barnardo's,Labour,Total,Total,Iraqi,0
NGO and third sector,Barnardo's,Labour,Total,Total,Kenyan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Kuwaiti,0
NGO and third sector,Barnardo's,Labour,Total,Total,Mauritian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Mexican,0
NGO and third sector,Barnardo's,Labour,Total,Total,Nepalese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Nigerian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Pakistani,0
NGO and third sector,Barnardo's,Labour,Total,Total,Pakistani UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Polish,0
NGO and third sector,Barnardo's,Labour,Total,Total,Portuguese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Romanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Rwandan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Salvadorean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sierra Leonean,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sierra Leonean UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Somali,2
NGO and third sector,Barnardo's,Labour,Total,Total,Somali UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,South Sudanese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sri Lankan,0
NGO and third sector,Barnardo's,Labour,Total,Total,Sudanese,0
NGO and third sector,Barnardo's,Labour,Total,Total,Syrian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Tanzanian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Thai UK,0
NGO and third sector,Barnardo's,Labour,Total,Total,Trinidadian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Tunisian,0
NGO and third sector,Barnardo's,Labour,Total,Total,Turkish,0
NGO and third sector,Barnardo's,Labour,Total,Total,Ugandan,0
