First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Greek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Grenadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Guinean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Guyanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Honduran,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Indian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Indonesian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Iranian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Iranian Swedish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Iranian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Iraqi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Ivorian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Jamaican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Kenyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Kyrgyz,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Lebanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Libyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Lithuanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Malaysian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Mauritanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Mauritian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Mauritian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Mongolian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Moroccan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Namibian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Nepalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Nicaraguan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Nigerien,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Pakistani,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Peruvian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Polish,1
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Romanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Russian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Salvadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Senegalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Senegalese Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Sierra Leonean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Singaporean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Slovak,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Somali Yemeni,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Spanish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Sri Lankan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,St Lucian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Sudanese South Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Sudanese Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Swedish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Syrian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Tanzanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Thai,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Trinidadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Tunisian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Turkish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Turkmen,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Ugandan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Unknown Vietnamese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Vietnamese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Vincentian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Yemeni,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Zimbabwean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Total,Total,Total,1
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Afghan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Afghan Kazakh,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Albanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Albanian Italian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Albanian Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Albanian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Algerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,American,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Angolan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Bangladeshi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Beninese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Botswanan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Brazilian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Bulgarian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Cameroonian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Cameroonian Cambodian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Chadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Chadian Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Chinese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Chinese Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Citizen of Seychelles,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Colombian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Congolese Congo ,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Congolese Drc ,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Cuban,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Cypriot UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Dominican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Dutch,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Dutch Somali,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Dutch UK,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Egyptian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Egyptian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Eritrean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Eritrean Sudanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Ethiopian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Filipino,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Gambian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Georgian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,German,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Ghanaian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Greek,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Grenadian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Guinean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Guyanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Honduran,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Indian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Indonesian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Iranian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Iranian Swedish,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Iranian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Iraqi,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Ivorian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Jamaican,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Kenyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Kosovan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Kuwaiti,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Kyrgyz,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Lebanese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Libyan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Lithuanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Malaysian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Mauritanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Mauritian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Mauritian Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Mongolian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Moroccan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Namibian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Nepalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Nicaraguan,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Nigerian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Nigerien,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Pakistani,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Palestinian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Peruvian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Polish,1
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Romanian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Russian,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Salvadorean,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Senegalese,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Senegalese Unknown,0
Government agency,Gangmasters and Labour Abuse Authority GLAA,Labour,Adult (18 or over),Total,Sierra Leonean,0
